"","ID","adj.P.Val","P.Value","t","B","logFC","Gene.ID","Gene.symbol","Gene.title"
"363112",363112,0.00126169612546011,3.89694281306149e-06,6.22186358321137,4.48233293483056,41.2184545454546,"4784","NFIX","nuclear factor I X"
"291020",291020,0.00126265749804174,3.96084828785836e-06,6.21450825680856,4.46703340154215,8.76165454545455,"80301","PLEKHO2","pleckstrin homology domain containing O2"
"478042",478042,0.00132905968038659,4.25215823120784e-06,6.18245195242892,4.40026741929493,141.192990909091,"6035","RNASE1","ribonuclease A family member 1, pancreatic"
"325004",325004,0.00132905968038659,4.29742766207719e-06,-6.17767338008429,4.3903026733803,-30.1348636363636,"10400","PEMT","phosphatidylethanolamine N-methyltransferase"
"163079",163079,0.00134996390268079,4.43016965311972e-06,-6.16395322086737,4.36167471895746,-2.84341818181818,"9934","P2RY14","purinergic receptor P2Y14"
"221087",221087,0.00142203650315068,4.73531773164406e-06,6.13394746354936,4.298976556322,8.15254545454546,"170371","C10orf128","chromosome 10 open reading frame 128"
"319023",319023,0.00144409130363213,4.87845139009939e-06,6.12054908077999,4.27094071411491,3.95307272727273,"374864","CCDC178","coiled-coil domain containing 178"
"389025",389025,0.00148249266856462,5.15127031208207e-06,6.09609132194667,4.2197009271251,18.0997,"118429","ANTXR2","anthrax toxin receptor 2"
"414103",414103,0.00176039738697935,6.29833440069317e-06,-6.00600927384799,4.03028763103736,-8.83723636363636,"199777","ZNF626","zinc finger protein 626"
"99112",99112,0.00176039738697935,6.37178727008596e-06,6.00082711631508,4.01935862458713,12.2110909090909,"474344","GIMAP6","GTPase, IMAP family member 6"
"228027",228027,0.00176772140257952,6.48360728710213e-06,5.99305437768618,4.00295957262301,21.9324636363636,"55679","LIMS2","LIM zinc finger domain containing 2"
"355070",355070,0.00183634685596133,7.04330974006203e-06,5.95610356331067,3.92489244616569,10.792,"10673","TNFSF13B","tumor necrosis factor superfamily member 13b"
"108076",108076,0.00183634685596133,7.08980012918809e-06,5.95317070718102,3.91868852170829,10.1361181818182,"168537","GIMAP7","GTPase, IMAP family member 7"
"363073",363073,0.00187732932136077,7.38391993986416e-06,5.93506024797872,3.88035454617692,3.2651,"374907","B3GNT8","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
"480048",480048,0.00187732932136077,7.44370705848903e-06,5.93146921928444,3.8727484856834,2.05425454545455,"11251","PTGDR2","prostaglandin D2 receptor 2"
"360090",360090,0.00187732932136077,7.53534969390277e-06,5.92602171862699,3.86120712152073,30.4155818181818,"85004","RERG","RAS like estrogen regulated growth inhibitor"
"360104",360104,0.00187732932136077,7.70102757181917e-06,5.9163432048138,3.84069232777274,7.93847272727273,"51063","CALHM2","calcium homeostasis modulator 2"
"72005",72005,0.0019225771985332,8.06613117533772e-06,5.89574592014885,3.79699404933379,40.9826454545454,"397","ARHGDIB","Rho GDP dissociation inhibitor beta"
"330101",330101,0.0019225771985332,8.07220772512853e-06,5.89541123671879,3.79628355403533,2.89695454545455,"10673","TNFSF13B","tumor necrosis factor superfamily member 13b"
"399046",399046,0.00194524306411602,8.26125137021428e-06,5.8851258395973,3.77444188202169,15.0249272727273,"706","TSPO","translocator protein"
"431031",431031,0.00195024543629119,8.68107151246923e-06,-5.86311995727612,3.72766611003305,-19.5725909090909,"2624","GATA2","GATA binding protein 2"
"473068",473068,0.00195024543629119,8.75309230129246e-06,5.85945444131638,3.71986875067522,3.24740909090909,"54438","GFOD1","glucose-fructose oxidoreductase domain containing 1"
"268059",268059,0.00206320553874574,9.35965062700156e-06,5.82975419381523,3.65662773703371,2.53137272727273,"3225","HOXC9","homeobox C9"
"269036",269036,0.00221357488835023,1.01486228653671e-05,5.79393838601572,3.58021900075895,7.43314545454545,"3684","ITGAM","integrin subunit alpha M"
"240006",240006,0.00223571194493339,1.03754340351665e-05,5.78416779236524,3.55934716968522,2.15709090909091,"783","CACNB2","calcium voltage-gated channel auxiliary subunit beta 2"
"147025",147025,0.00223571194493339,1.04777030965133e-05,5.77983341477165,3.55008437706006,13.0970272727273,"83593","RASSF5","Ras association domain family member 5"
"388090",388090,0.00241954121265017,1.16816622751701e-05,5.73182980198064,3.44734539774239,10.9993636363636,"2908","NR3C1","nuclear receptor subfamily 3 group C member 1"
"101086",101086,0.00243922160064105,1.20547796348289e-05,5.71797494238654,3.41764107288306,3.14155454545455,"10133","OPTN","optineurin"
"490073",490073,0.00243922160064105,1.21248889950306e-05,5.71542053034777,3.41216199751043,17.0885090909091,"81035","COLEC12","collectin subfamily member 12"
"459080",459080,0.00251005977685587,1.25981476180209e-05,5.69856235116966,3.37598262689262,7.01922727272727,"26112","CCDC69","coiled-coil domain containing 69"
"232051",232051,0.00253950697248858,1.28685021046909e-05,5.68921979464368,3.3559180252701,29.6644454545455,"5350","PLN","phospholamban"
"207029",207029,0.0025559232651665,1.30750381790285e-05,5.68221663944185,3.34087089205468,18.9772454545455,"54985","HCFC1R1","host cell factor C1 regulator 1"
"473089",473089,0.00259104431050011,1.33797471754989e-05,5.67208824002875,3.31909857718035,10.6626909090909,"55861","DBNDD2","dysbindin domain containing 2"
"287005",287005,0.00265966876724645,1.39874719796218e-05,5.65257259635102,3.27711327440829,3.493,"646962","HRCT1","histidine rich carboxyl terminus 1"
"277042",277042,0.00265966876724645,1.39908255214451e-05,-5.65246732352011,3.27688667348417,-13.4414,"57111","RAB25","RAB25, member RAS oncogene family"
"20058",20058,0.00275271605324541,1.49407571704825e-05,-5.62363928351296,3.21478568071063,-7.03750909090909,"92421","CHMP4C","charged multivesicular body protein 4C"
"311099",311099,0.00275271605324541,1.49676109880828e-05,-5.62285178178529,3.2130879092515,-4.67536363636363,"201562","HACD2","3-hydroxyacyl-CoA dehydratase 2"
"479051",479051,0.00279950139181727,1.56721278630763e-05,5.60269089399256,3.16959895374659,28.8209272727273,"55603","FAM46A","family with sequence similarity 46 member A"
"392097",392097,0.00290369422970955,1.63955516083209e-05,5.5829291516997,3.1269260823174,3.46414545454545,"64115","C10orf54","chromosome 10 open reading frame 54"
"235074",235074,0.00290991950181552,1.65711356215545e-05,5.57826689002947,3.1168521055437,6.4941,"6039","RNASE6","ribonuclease A family member k6"
"166036",166036,0.00297372585157248,1.71674216283263e-05,5.56280164831094,3.08341810840299,6.62887272727273,"57722","IGDCC4","immunoglobulin superfamily DCC subclass member 4"
"256042",256042,0.00297372585157248,1.72657643678028e-05,5.56030376467756,3.07801547096446,2.02080909090909,"9182","RASSF9","Ras association domain family member 9"
"114043",114043,0.00297372585157248,1.74782329020526e-05,5.55495628751,3.06644714692684,52.6658090909091,"629","CFB","complement factor B"
"289042",289042,0.00298179377776534,1.76999485867061e-05,5.54944629790201,3.05452392505275,17.4415181818182,"51191","HERC5","HECT and RLD domain containing E3 ubiquitin protein ligase 5"
"282016",282016,0.00304705055689591,1.82343646086141e-05,5.5364493038524,3.02638602208879,6.20121818181818,"4130","MAP1A","microtubule associated protein 1A"
"143002",143002,0.00308029969615761,1.85819922793157e-05,-5.52820184754053,3.00852097704351,-51.3128727272727,"84336","TMEM101","transmembrane protein 101"
"240044",240044,0.00313631389459113,1.90712586611883e-05,5.51685668339731,2.98393369085591,2.48768181818182,"54331","GNG2","G protein subunit gamma 2"
"184088",184088,0.00329695885008567,2.04772904194613e-05,5.48583373562864,2.91662904221974,3.91938181818182,"7096","TLR1","toll like receptor 1"
"111108",111108,0.0033210516736894,2.08357085845095e-05,5.47827270578921,2.90020954486949,15.1618727272727,"4015","LOX","lysyl oxidase"
"472062",472062,0.00334886675880042,2.13290821659353e-05,5.46807871622592,2.87806263305845,6.83575454545455,"2157","F8","coagulation factor VIII"
"238031",238031,0.00334886675880042,2.13744758741328e-05,5.46715289939067,2.87605070393065,7.17014545454545,"55303","GIMAP4","GTPase, IMAP family member 4"
"456003",456003,0.00334886675880042,2.14950667883044e-05,5.46470311223369,2.87072653445597,53.5552,"3135","HLA-G","major histocompatibility complex, class I, G"
"57021",57021,0.00348788442702163,2.27240189975348e-05,5.44050684656766,2.81810617176,68.1228727272727,"8404","SPARCL1","SPARC like 1"
"234068",234068,0.0035358098422052,2.3206898245254e-05,-5.43136256719034,2.79820378162656,-5.20646363636363,"92359","CRB3","crumbs 3, cell polarity complex component"
"389018",389018,0.00360843450597871,2.43237446132826e-05,5.4109345506726,2.75371102873591,2.81962727272727,"5023","P2RX1","purinergic receptor P2X 1"
"219039",219039,0.00360843450597871,2.43801375820192e-05,5.40992856717049,2.75151885354801,8.05532727272727,"7318","UBA7","ubiquitin like modifier activating enzyme 7"
"402090",402090,0.00362320891620868,2.47188214411022e-05,5.4039362568341,2.73845863173256,3.66753636363636,"6347","CCL2","C-C motif chemokine ligand 2"
"287054",287054,0.00362320891620868,2.4956599138373e-05,5.39977901485614,2.72939576642901,11.6852,"5724","PTAFR","platelet activating factor receptor"
"311066",311066,0.00364617199280807,2.53389685326172e-05,5.39317761334199,2.71500094819207,14.0346,"90952","ESAM","endothelial cell adhesion molecule"
"263107",263107,0.00368202338781207,2.61214273066241e-05,5.3799793587682,2.68620790247542,7.16613636363636,"22848","AAK1","AP2 associated kinase 1"
"289004",289004,0.00368202338781207,2.61514862991532e-05,5.37948039547197,2.68511902707825,17.4664727272727,"23499","MACF1","microtubule-actin crosslinking factor 1"
"469082",469082,0.00368202338781207,2.6182989971147e-05,-5.37895807749264,2.68397915831005,-15.0690545454545,"151449","GDF7","growth differentiation factor 7"
"109081",109081,0.00368827533257496,2.65215493727942e-05,5.37338494269299,2.67181503602506,4.80719090909091,"10446","LRRN2","leucine rich repeat neuronal 2"
"478049",478049,0.00378213076059509,2.80378006171806e-05,5.34928285468011,2.61917300782114,11.9614272727273,"51696","HECA","hdc homolog, cell cycle regulator"
"277096",277096,0.00378213076059509,2.83690648394715e-05,5.34419390019193,2.60805066980721,3.19177272727273,"4066","LYL1","LYL1, basic helix-loop-helix family member"
"457041",457041,0.00378213076059509,2.84741276315252e-05,5.34259252622055,2.60455020109927,3.0325,"27185","DISC1","disrupted in schizophrenia 1"
"441093",441093,0.00379460530851046,2.87511719239488e-05,5.33839846147871,2.59538112621187,3.33045454545455,"5544","PRB3","proline rich protein BstNI subfamily 3"
"373101",373101,0.00381488623499968,2.92297581445258e-05,5.33124929295522,2.57974759554149,4.78429090909091,"683","BST1","bone marrow stromal cell antigen 1"
"389057",389057,0.00383501159068188,2.96125599396314e-05,5.32561617665752,2.5674257713898,3.47547272727273,"775","CACNA1C","calcium voltage-gated channel subunit alpha1 C"
"298041",298041,0.0038386617041486,2.98259994386335e-05,5.32250739485333,2.56062432099373,3.02451818181818,"8807","IL18RAP","interleukin 18 receptor accessory protein"
"132050",132050,0.00388162993661754,3.03471864162947e-05,5.31501033989924,2.54421824465706,3.31700909090909,"120892","LRRK2","leucine rich repeat kinase 2"
"389011",389011,0.004002787002329,3.14875865730238e-05,5.29905304171168,2.50928015316139,14.8894454545455,"26010","SPATS2L","spermatogenesis associated serine rich 2 like"
"234045",234045,0.00429776393524664,3.40154087824163e-05,5.26568250691582,2.43613738666465,10.9822272727273,"54796","BNC2","basonuclin 2"
"366005",366005,0.0043405030528626,3.45802803589762e-05,5.2585706796871,2.42053581204396,11.1780545454546,"11145","PLA2G16","phospholipase A2 group XVI"
"299064",299064,0.0043405030528626,3.48638731863483e-05,5.25504460932059,2.41279873868349,18.9157272727273,"5414","SEPT4","septin 4"
"205097",205097,0.0043405030528626,3.49820959330175e-05,5.25358328276526,2.40959188565993,5.5334,"55340","GIMAP5","GTPase, IMAP family member 5"
"428109",428109,0.00439672347209873,3.57812690271398e-05,5.24383463793605,2.38819359315767,7.78915454545455,"5287","PIK3C2B","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta"
"470059",470059,0.00441907413482756,3.64683981012264e-05,5.23562811054099,2.37017343567548,11.5949090909091,"10894","LYVE1","lymphatic vessel endothelial hyaluronan receptor 1"
"346013",346013,0.00443899629210654,3.68470325873425e-05,5.23117290711656,2.36038796162919,40.7118363636364,"7423","VEGFB","vascular endothelial growth factor B"
"61049",61049,0.0045015486327006,3.79013985138798e-05,5.21900768747606,2.33365885284715,25.6473818181818,"4259","MGST3","microsomal glutathione S-transferase 3"
"385046",385046,0.0045015486327006,3.81898100021158e-05,-5.21573988845574,2.32647663497612,-3.78285454545454,"144100","PLEKHA7","pleckstrin homology domain containing A7"
"241005",241005,0.0045015486327006,3.84508813244363e-05,5.21280341623734,2.32002180774023,6.62638181818182,"5138","PDE2A","phosphodiesterase 2A"
"354034",354034,0.0045015486327006,3.86113290792733e-05,5.21100877079434,2.31607651159069,5.36069090909091,"9509","ADAMTS2","ADAM metallopeptidase with thrombospondin type 1 motif 2"
"291006",291006,0.0045015486327006,3.86697387491292e-05,5.21035732597939,2.31464432244719,18.7526454545455,"64744","SMAP2","small ArfGAP2"
"5001",5001,0.00451553011359697,3.90077646027633e-05,5.20660684056301,2.30639820745456,8.86758181818182,"8324","FZD7","frizzled class receptor 7"
"32043",32043,0.00460141922338713,3.99717899816458e-05,5.1960894093133,2.28326701631216,6.96607272727273,"84898","PLXDC2","plexin domain containing 2"
"437071",437071,0.00461802637171881,4.03389205772455e-05,5.19215166354075,2.27460411420736,3.7201,"10875","FGL2","fibrinogen like 2"
"328039",328039,0.00467586059183398,4.10697663102063e-05,5.18442004595209,2.25759082342192,32.4458272727273,"119587","CPXM2","carboxypeptidase X, M14 family member 2"
"274093",274093,0.00490878899847311,4.38263580289332e-05,5.15646522296716,2.19603291810566,171.536372727273,"1634","DCN","decorin"
"34104",34104,0.00494788384287617,4.4446885895581e-05,-5.15041890936586,2.18270971360559,-11.9624909090909,"56950","SMYD2","SET and MYND domain containing 2"
"331067",331067,0.00494788384287617,4.46529742106001e-05,5.14842976822054,2.17832590425072,12.0496454545455,"6586","SLIT3","slit guidance ligand 3"
"198041",198041,0.00496558671817293,4.52589923634232e-05,-5.142634113237,2.16555110095374,-3.1628,"3925","STMN1","stathmin 1"
"501023",501023,0.00499997975713684,4.60985978408393e-05,-5.13473343572555,2.14813179006932,-3.50658181818182,"64399","HHIP","hedgehog interacting protein"
"226020",226020,0.00499997975713684,4.63296227677367e-05,5.13258511596031,2.14339428726294,12.9575545454545,"7373","COL14A1","collagen type XIV alpha 1 chain"
"347086",347086,0.00514057084451713,4.81285046009519e-05,5.11622006540695,2.10729311764225,6.3714,"5507","PPP1R3C","protein phosphatase 1 regulatory subunit 3C"
"37027",37027,0.00515498473445856,4.90784991412482e-05,-5.10782643206755,2.08876815735207,-3.61875454545455,"55170","PRMT6","protein arginine methyltransferase 6"
"431024",431024,0.00515498473445856,4.91109405111818e-05,5.10754271775673,2.08814189075478,2.09795454545455,"92999","ZBTB47","zinc finger and BTB domain containing 47"
"108004",108004,0.00515498473445856,4.92585771643644e-05,-5.10625396707959,2.08529703869555,-7.33207272727272,"55074","OXR1","oxidation resistance 1"
"115011",115011,0.00517101284014551,4.9661288315668e-05,5.10275845076448,2.077580173452,2.46370909090909,"4600","MX2","MX dynamin like GTPase 2"
"179065",179065,0.00523761018921512,5.06339916849685e-05,-5.09443270098162,2.05919581792575,-8.37644545454545,"57616","TSHZ3","teashirt zinc finger homeobox 3"
"187035",187035,0.00523761018921512,5.08790269439487e-05,-5.09236094064431,2.05462021675087,-102.029481818182,"4487","MSX1","msh homeobox 1"
"483053",483053,0.00526689291567527,5.15988254370967e-05,5.08633313270799,2.04130547260399,4.86089090909091,"9068","ANGPTL1","angiopoietin like 1"
"361005",361005,0.00538235721894854,5.29897626883598e-05,5.07492300153466,2.0160937447832,11.1882454545455,"8406","SRPX","sushi repeat containing protein, X-linked"
"445033",445033,0.00540002497121074,5.34243095940447e-05,5.07142055400506,2.00835266991146,21.1898727272727,"2014","EMP3","epithelial membrane protein 3"
"492092",492092,0.0054038717456221,5.40246428689509e-05,5.06662912093313,1.99776110672513,4.02227272727273,"4215","MAP3K3","mitogen-activated protein kinase kinase kinase 3"
"395098",395098,0.0054038717456221,5.41683087392636e-05,5.06549049228539,1.99524387573299,23.0842363636364,"83700","JAM3","junctional adhesion molecule 3"
"193005",193005,0.0054038717456221,5.42696290002621e-05,-5.06468931579578,1.99347260771838,-24.0803454545454,"53407","STX18","syntaxin 18"
"140078",140078,0.00546527266401841,5.56523590612366e-05,5.05390470969043,1.96962469978943,13.9734727272727,"64231","MS4A6A","membrane spanning 4-domains A6A"
"30027",30027,0.00553573539894163,5.66370302869371e-05,5.04638918178333,1.95300027718163,10.0072181818182,"3512","JCHAIN","joining chain of multimeric IgA and IgM"
"310014",310014,0.00562702500080397,5.8155566809743e-05,-5.03505482311428,1.92792025909267,-17.8803818181818,"2653","GCSH","glycine cleavage system protein H"
"269085",269085,0.0056364593008226,5.89693717174996e-05,5.02910348364319,1.91474751263216,4.88449090909091,"489","ATP2A3","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3"
"120004",120004,0.0056364593008226,5.9027637096593e-05,5.02868059002941,1.91381137300131,36.0816818181818,"84617","TUBB6","tubulin beta 6 class V"
"314058",314058,0.00567722141214847,5.97285009337564e-05,5.02362658869308,1.90262251300472,3.0273,"79649","MAP7D3","MAP7 domain containing 3"
"291112",291112,0.00571015050710526,6.07364766427636e-05,5.01646241830009,1.88675870675659,6.65634545454546,"51705","EMCN","endomucin"
"440051",440051,0.00571015050710526,6.11552899406068e-05,5.01352109123908,1.88024452826029,2.087,"57596","BEGAIN","brain enriched guanylate kinase associated"
"15049",15049,0.00571015050710526,6.11772314356145e-05,5.01336755951188,1.87990448254559,7.4499,"7940","LST1","leukocyte specific transcript 1"
"315089",315089,0.00582926095949069,6.406058069351e-05,4.99366266011212,1.83624700197782,43.2349272727273,"4638","MYLK","myosin light chain kinase"
"249093",249093,0.00588784274758086,6.50700250565136e-05,-4.98697590200271,1.82142553576795,-25.2376363636364,"2018","EMX2","empty spiracles homeobox 2"
"478014",478014,0.00599523249214057,6.74141774368396e-05,4.9718447507356,1.78787472706999,9.39531818181819,"9459","ARHGEF6","Rac/Cdc42 guanine nucleotide exchange factor 6"
"350086",350086,0.00613564355425254,6.95753752565012e-05,4.95835961981924,1.75795984886701,45.6853909090909,"5176","SERPINF1","serpin family F member 1"
"497029",497029,0.00613564355425254,6.95852630302276e-05,-4.95829890374075,1.75782512955642,-8.74976363636364,"200634","KRTCAP3","keratinocyte associated protein 3"
"109054",109054,0.00614181834475642,7.05445087617406e-05,-4.95244980933816,1.74484570365648,-5.89577272727273,"51287","COA4","cytochrome c oxidase assembly factor 4 homolog"
"32055",32055,0.00620434766669512,7.15621394884481e-05,4.94633213264459,1.73126771616766,11.9662272727273,"3679","ITGA7","integrin subunit alpha 7"
"410096",410096,0.00621857216262602,7.20263172158798e-05,4.94357084814104,1.7251382800098,26.3291181818182,"9590","AKAP12","A-kinase anchoring protein 12"
"450049",450049,0.00624007101108977,7.25764738030325e-05,4.94032134302155,1.71792442623377,5.87629090909091,"51751","HIGD1B","HIG1 hypoxia inducible domain family member 1B"
"352045",352045,0.00625056224281915,7.30001478095764e-05,-4.93783586786558,1.71240621571067,-4.26071818181818,"58493","INIP","INTS3 and NABP interacting protein"
"415056",415056,0.00636227001144537,7.52561238982494e-05,4.92484247856341,1.68355162058658,3.31796363636364,"55084","SOBP","sine oculis binding protein homolog"
"263081",263081,0.00636227001144537,7.53667513539414e-05,-4.92421550154461,1.68215899375072,-8.4078909090909,"55759","WDR12","WD repeat domain 12"
"446039",446039,0.00636227001144537,7.55329580047084e-05,4.92327528118004,1.6800705482347,72.0681454545455,"56925","LXN","latexin"
"327061",327061,0.00649651051341976,7.75317945624505e-05,-4.91212928391068,1.65530819752017,-29.6475727272727,"116039","OSR2","odd-skipped related transciption factor 2"
