"","ID","adj.P.Val","P.Value","t","B","logFC","Gene.ID","Gene.symbol","Gene.title"
"ILMN_1744795","ILMN_1744795",0.00577620151725355,1.55802915123797e-05,-5.88648967479916,-3.49837635234974,-1307.39768555556,"6907","TBL1X","transducin (beta)-like 1X-linked"
"ILMN_1746341","ILMN_1746341",0.00580626688399501,1.59181316297896e-05,5.87593757967577,-3.49992170424392,478.819347777778,"8324","FZD7","frizzled class receptor 7"
"ILMN_1703330","ILMN_1703330",0.00584087478669517,1.62712850569001e-05,-5.86515123066977,-3.50150583380722,-866.052785555555,"56929","FEM1C","fem-1 homolog C"
"ILMN_1655595","ILMN_1655595",0.00595007765973986,1.71921462255728e-05,5.83812268721888,-3.50549529194202,16851.1243788889,"5270","SERPINE2","serpin family E member 2"
"ILMN_1782704","ILMN_1782704",0.00595007765973986,1.72895684060599e-05,5.83535094464056,-3.50590602147673,57.0327133333333,"930","CD19","CD19 molecule"
"ILMN_1799487","ILMN_1799487",0.00595007765973986,1.74127647397711e-05,5.83186886622354,-3.50642243889344,337.35085,"90634","N4BP2L1","NEDD4 binding protein 2 like 1"
"ILMN_1734184","ILMN_1734184",0.00595007765973986,1.77711608518333e-05,5.82188155737759,-3.50790627047998,313.258456666667,"196463","PLBD2","phospholipase B domain containing 2"
"ILMN_1733680","ILMN_1733680",0.00595007765973986,1.81062728411707e-05,5.81272913913434,-3.50926950657948,239.525911111111,"64343","AZI2","5-azacytidine induced 2"
"ILMN_1662482","ILMN_1662482",0.00595007765973986,1.8154117113511e-05,-5.81143669796031,-3.5094622792929,-150.3997,"9890","PLPPR4","phospholipid phosphatase related 4"
"ILMN_1805098","ILMN_1805098",0.00602346052123899,1.86443615514804e-05,5.79839219540464,-3.51141160941478,154.665078888889,"5153","PDE1B","phosphodiesterase 1B"
"ILMN_1807925","ILMN_1807925",0.00612636530783009,1.94231553852724e-05,5.7783796972476,-3.51441530573475,376.151398888889,"54331","GNG2","G protein subunit gamma 2"
"ILMN_1812976","ILMN_1812976",0.00612636530783009,1.98994639833663e-05,-5.76654351986918,-3.51619929433758,-63.2439755555556,"79039","DDX54","DEAD-box helicase 54"
"ILMN_1806500","ILMN_1806500",0.00612636530783009,1.9969162454212e-05,5.7648360427505,-3.51645711136914,32.5515022222222,"57699","CPNE5","copine 5"
"ILMN_1806349","ILMN_1806349",0.00612636530783009,2.00464750289377e-05,-5.76294920209667,-3.51674214618443,-141.319826666667,"6535","SLC6A8","solute carrier family 6 member 8"
"ILMN_1808107","ILMN_1808107",0.00618381764456642,2.05214642347471e-05,5.75151892943613,-3.51847189254392,92.9907944444445,"8510","MMP23B","matrix metallopeptidase 23B"
"ILMN_1777397","ILMN_1777397",0.00618381764456642,2.12203995320807e-05,-5.73518575015853,-3.52095266421684,-8561.66361,"4487","MSX1","msh homeobox 1"
"ILMN_1658094","ILMN_1658094",0.00618381764456642,2.1396103611365e-05,5.73116691444412,-3.52156470604412,137.510067777778,"22891","ZNF365","zinc finger protein 365"
"ILMN_1815734","ILMN_1815734",0.00618381764456642,2.13980464878309e-05,5.7311226657484,-3.52157144843366,878.044332222223,"9873","FCHSD2","FCH and double SH3 domains 2"
"ILMN_1695829","ILMN_1695829",0.00618381764456642,2.21325611004573e-05,5.71468396030504,-3.52408174134817,156.301765555556,"94015","TTYH2","tweety family member 2"
"ILMN_1796377","ILMN_1796377",0.00618381764456642,2.22386194265818e-05,5.71235685328856,-3.52443798425414,312.587276666667,"145407","C14orf37","chromosome 14 open reading frame 37"
"ILMN_1705261","ILMN_1705261",0.00618381764456642,2.26285242034379e-05,-5.70389880746944,-3.52573461604852,-1188.22149888889,"823","CAPN1","calpain 1"
"ILMN_1716797","ILMN_1716797",0.00618381764456642,2.26580847233684e-05,5.70326369442157,-3.52583209647701,883.449694444445,"9936","CD302","CD302 molecule"
"ILMN_1773389","ILMN_1773389",0.00618381764456642,2.26954173999121e-05,5.70246281317029,-3.52595504310019,2181.04776111111,"5360","PLTP","phospholipid transfer protein"
"ILMN_1683755","ILMN_1683755",0.00622997161924368,2.31402881280773e-05,-5.69302224690896,-3.52740625876226,-424.71595,"9580","SOX13","SRY-box 13"
"ILMN_1665572","ILMN_1665572",0.00628226187685723,2.36123042022049e-05,-5.68320778450704,-3.52891877688206,-655.140103333333,"23554","TSPAN12","tetraspanin 12"
"ILMN_1708906","ILMN_1708906",0.00648965398803328,2.47841664647934e-05,-5.65968923507144,-3.53255917157148,-2801.33206777778,"55571","CNOT11","CCR4-NOT transcription complex subunit 11"
"ILMN_1812567","ILMN_1812567",0.00648965398803328,2.50965257216487e-05,-5.65361344339408,-3.53350329545604,-65.8349977777778,"3382","ICA1","islet cell autoantigen 1"
"ILMN_1673817","ILMN_1673817",0.00648965398803328,2.52526885229683e-05,5.65060499231895,-3.53397133997618,149.700316666667,"387849","REP15","RAB15 effector protein"
"ILMN_1701655","ILMN_1701655",0.00652115930049193,2.56636381934018e-05,5.64277869420946,-3.53519066217236,1016.14915,"80024","SLC8B1","solute carrier family 8 member B1"
"ILMN_1810864","ILMN_1810864",0.00652316824509268,2.60849735180335e-05,5.6348873765479,-3.53642265335892,1198.32115666667,"5376","PMP22","peripheral myelin protein 22"
"ILMN_1674985","ILMN_1674985",0.00652316824509268,2.6248432911936e-05,5.63186115198824,-3.53689578427471,1456.81007555556,"55092","TMEM51","transmembrane protein 51"
"ILMN_1719570","ILMN_1719570",0.00653789769795818,2.65967980637697e-05,5.6254758431924,-3.53789531998058,78.5610033333333,"80114","BICC1","BicC family RNA binding protein 1"
"ILMN_1694268","ILMN_1694268",0.00655024988740216,2.69366897867964e-05,-5.61932824951358,-3.5388592275759,-604.915552222222,"55502","HES6","hes family bHLH transcription factor 6"
"ILMN_1716815","ILMN_1716815",0.00659541860940164,2.74140769084127e-05,-5.6108272312718,-3.54019470114713,-1439.37902777778,"634","CEACAM1","carcinoembryonic antigen related cell adhesion molecule 1"
"ILMN_1657803","ILMN_1657803",0.0069420942135062,2.91620141624183e-05,5.58095062325648,-3.54491185632938,3426.56815888889,"3075","CFH","complement factor H"
"ILMN_1796461","ILMN_1796461",0.00697473536487655,2.96075434458611e-05,-5.57362988344477,-3.54607335175478,-2292.72635111111,"5652","PRSS8","protease, serine 8"
"ILMN_1718285","ILMN_1718285",0.0070655392375259,3.03054302914001e-05,5.56238721501829,-3.54786142981397,713.474196666667,"3224","HOXC8","homeobox C8"
"ILMN_1805216","ILMN_1805216",0.00709443729697662,3.09707857941139e-05,5.55191381296588,-3.54953189609636,611.465256666667,"10082","GPC6","glypican 6"
"ILMN_1731044","ILMN_1731044",0.00709443729697662,3.10567894052923e-05,-5.55057693771522,-3.54974545167154,-645.666888888889,"65987","KCTD14","potassium channel tetramerization domain containing 14"
"ILMN_1668039","ILMN_1668039",0.0071330454538471,3.15412135920721e-05,5.54311724264446,-3.55093845098927,1713.01028,"2995","GYPC","glycophorin C (Gerbich blood group)"
"ILMN_1719975","ILMN_1719975",0.00732700250218889,3.27228499987211e-05,5.5254042081532,-3.55378055346843,508.517761111111,"3221","HOXC4","homeobox C4"
"ILMN_1691575","ILMN_1691575",0.00742042277728915,3.3468190284479e-05,5.51456639002382,-3.55552599840691,817.677431111111,"6643","SNX2","sorting nexin 2"
"ILMN_1676563","ILMN_1676563",0.00744535005484503,3.39376790677274e-05,5.50786627715411,-3.55660753047458,8319.85787222222,"5654","HTRA1","HtrA serine peptidase 1"
"ILMN_1731418","ILMN_1731418",0.00744535005484503,3.42390628213081e-05,5.50361522332621,-3.55729471551239,557.586878888889,"3431","SP110","SP110 nuclear body protein"
"ILMN_1701551","ILMN_1701551",0.00744657460909051,3.45739701063234e-05,5.49893619552188,-3.55805196330063,556.630456666667,"23460","ABCA6","ATP binding cassette subfamily A member 6"
"ILMN_1679401","ILMN_1679401",0.00745863672797744,3.49597830274424e-05,-5.49360335493385,-3.55891614952748,-997.699495555555,"54795","TRPM4","transient receptor potential cation channel subfamily M member 4"
"ILMN_1803367","ILMN_1803367",0.0074864132442643,3.54210133599947e-05,-5.48730687685338,-3.55993803934512,-2953.87735555556,"2122","MECOM","MDS1 and EVI1 complex locus"
"ILMN_1673323","ILMN_1673323",0.0075962716131566,3.62766895521076e-05,-5.4758456440849,-3.56180244980317,-803.073121111111,"54344","DPM3","dolichyl-phosphate mannosyltransferase subunit 3"
"ILMN_1770653","ILMN_1770653",0.00768613588464477,3.70457135275826e-05,-5.46577961639641,-3.56344449219211,-1464.35537333333,"114569","MAL2","mal, T-cell differentiation protein 2 (gene/pseudogene)"
"ILMN_1726986","ILMN_1726986",0.00780609668058845,3.7969075165365e-05,-5.45397328383585,-3.56537590909339,-400.187116666666,"51166","AADAT","aminoadipate aminotransferase"
"ILMN_1882354","ILMN_1882354",0.00792235349835398,3.88848657226306e-05,5.44255154947417,-3.56725005499823,42.0140222222223,"152877","FAM53A","family with sequence similarity 53 member A"
"ILMN_1702125","ILMN_1702125",0.00794260416092694,3.93354705294635e-05,-5.43703263081327,-3.56815762531271,-909.726001111111,"3217","HOXB7","homeobox B7"
"ILMN_1661299","ILMN_1661299",0.00825149787457245,4.12374443358432e-05,-5.41443178842422,-3.57188785397044,-68.7313022222222,"79816","TLE6","transducin like enhancer of split 6"
"ILMN_1691760","ILMN_1691760",0.00825149787457245,4.15949926023108e-05,5.41030284362423,-3.57257169301096,440.611486666667,"404636","FAM45A","family with sequence similarity 45 member A"
"ILMN_1660533","ILMN_1660533",0.00840022465283551,4.27161545468089e-05,-5.39758813815832,-3.57468211141077,-2852.11883333333,"6184","RPN1","ribophorin I"
"ILMN_1798984","ILMN_1798984",0.00842388587141173,4.3315726089292e-05,5.39092849363017,-3.57579027066553,2452.34697666667,"51339","DACT1","dishevelled binding antagonist of beta catenin 1"
"ILMN_1705861","ILMN_1705861",0.00842388587141173,4.35814568629305e-05,-5.38800714062892,-3.57627698415774,-229.388051111111,"10053","AP1M2","adaptor related protein complex 1 mu 2 subunit"
"ILMN_1674032","ILMN_1674032",0.00860632856037243,4.55102656352826e-05,-5.36733517530088,-3.57973157137081,-156.481833333333,"5825","ABCD3","ATP binding cassette subfamily D member 3"
"ILMN_1682727","ILMN_1682727",0.00860632856037243,4.55954383554594e-05,-5.36644318948834,-3.57988105090481,-2065.40387333333,"221895","JAZF1","JAZF zinc finger 1"
"ILMN_1802642","ILMN_1802642",0.00860632856037243,4.56670098273133e-05,-5.36569496636511,-3.58000646515727,-184.559044444444,"10040","TOM1L1","target of myb1 like 1 membrane trafficking protein"
"ILMN_1753457","ILMN_1753457",0.00864390443265884,4.62486153593509e-05,-5.35965899874046,-3.58101907720103,-82.3222122222222,"11187","PKP3","plakophilin 3"
"ILMN_1798926","ILMN_1798926",0.00874391521427145,4.75554012983312e-05,-5.34637642859456,-3.58325296366859,-718.259792222222,"8835","SOCS2","suppressor of cytokine signaling 2"
"ILMN_1713995","ILMN_1713995",0.00874391521427145,4.78324407448059e-05,-5.34360866198315,-3.58371941595793,-5118.65674777778,"6337","SCNN1A","sodium channel epithelial 1 alpha subunit"
"ILMN_1731775","ILMN_1731775",0.00874391521427145,4.9192089467035e-05,-5.33025926150981,-3.58597387217225,-117.361586666667,"10605","PAIP1","poly(A) binding protein interacting protein 1"
"ILMN_1804673","ILMN_1804673",0.00874391521427145,4.95781891700231e-05,5.32653739130644,-3.58660380765551,356.78961,"9122","SLC16A4","solute carrier family 16 member 4"
"ILMN_1810910","ILMN_1810910",0.00874391521427145,4.96390664809177e-05,5.32595326980042,-3.58670272644843,3403.99025222222,"3075","CFH","complement factor H"
"ILMN_1726591","ILMN_1726591",0.00874391521427145,4.97561172700207e-05,5.32483222248858,-3.58689261329834,64.8609988888889,"114769","CARD16","caspase recruitment domain family member 16"
"ILMN_1799208","ILMN_1799208",0.00874391521427145,5.0390356612146e-05,5.31880449467658,-3.58791455054973,218.475518888889,"55454","CSGALNACT2","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ILMN_1680675","ILMN_1680675",0.00874391521427145,5.04489334143658e-05,-5.31825171941034,-3.58800834711286,-172.192123333333,"92399","MRRF","mitochondrial ribosome recycling factor"
"ILMN_1668675","ILMN_1668675",0.00874391521427145,5.0460857731626e-05,5.31813927314174,-3.58802742896571,2074.03796888889,"9060","PAPSS2","3'-phosphoadenosine 5'-phosphosulfate synthase 2"
"ILMN_1727692","ILMN_1727692",0.00874391521427145,5.15210980468925e-05,-5.30824864948008,-3.58970800470414,-200.03358,"54802","TRIT1","tRNA isopentenyltransferase 1"
"ILMN_1668052","ILMN_1668052",0.00874391521427145,5.16124559426873e-05,-5.30740619378003,-3.58985134912136,-2500.98075555556,"3170","FOXA2","forkhead box A2"
"ILMN_1767969","ILMN_1767969",0.00874391521427145,5.2218554371215e-05,-5.30185550545313,-3.59079657908018,-1688.49217111111,"27044","SND1","staphylococcal nuclease and tudor domain containing 1"
"ILMN_1731561","ILMN_1731561",0.00874391521427145,5.2220625224616e-05,5.30183665393063,-3.59079979161535,418.488262222222,"64221","ROBO3","roundabout guidance receptor 3"
"ILMN_1672389","ILMN_1672389",0.00874391521427145,5.22745318907111e-05,-5.30134619696385,-3.59088337708565,-1256.35797666667,"1429","CRYZ","crystallin zeta"
"ILMN_1745737","ILMN_1745737",0.00874391521427145,5.2793204076455e-05,-5.29665351652817,-3.59168365364772,-35.2735088888888,"129563","DIS3L2","DIS3 like 3'-5' exoribonuclease 2"
"ILMN_1674307","ILMN_1674307",0.00874391521427145,5.34371688798483e-05,5.29089261603776,-3.59266742149788,95.72574,"58504","ARHGAP22","Rho GTPase activating protein 22"
"ILMN_1713918","ILMN_1713918",0.00874391521427145,5.35184922510097e-05,5.29017016635614,-3.59279089431707,83.5505422222222,"9265","CYTH3","cytohesin 3"
"ILMN_1686082","ILMN_1686082",0.00874391521427145,5.40426354505208e-05,-5.28554069330888,-3.59358265459525,-246.601766666667,"122616","C14orf79","chromosome 14 open reading frame 79"
"ILMN_1737715","ILMN_1737715",0.00874391521427145,5.44212266295052e-05,-5.28222535263949,-3.5941502424738,-1487.87271777778,"116039","OSR2","odd-skipped related transciption factor 2"
"ILMN_1676322","ILMN_1676322",0.00874391521427145,5.45165618046551e-05,-5.2813942255251,-3.59429260754294,-88.2210188888889,"126695","KDF1","keratinocyte differentiation factor 1"
"ILMN_1693664","ILMN_1693664",0.00890701892338747,5.59273352695565e-05,-5.26926644223844,-3.59637345090095,-629.565832222222,"55624","POMGNT1","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)"
"ILMN_1786598","ILMN_1786598",0.00897835592405506,5.69373681333216e-05,5.26077478541865,-3.59783427562917,788.930573333333,"7373","COL14A1","collagen type XIV alpha 1 chain"
"ILMN_1704351","ILMN_1704351",0.00897835592405506,5.71832611733255e-05,-5.2587308621472,-3.59818636774253,-146.276537777778,"79446","WDR25","WD repeat domain 25"
"ILMN_1809895","ILMN_1809895",0.00897835592405506,5.79982400955076e-05,-5.25202040864871,-3.59934362634324,-105.703183333333,"54874","FNBP1L","formin binding protein 1 like"
"ILMN_1702301","ILMN_1702301",0.00897835592405506,5.81549820032622e-05,5.25074090011661,-3.59956451114768,935.791377777778,"55619","DOCK10","dedicator of cytokinesis 10"
"ILMN_1910180","ILMN_1910180",0.00897835592405506,5.83603060285693e-05,5.24907014630389,-3.5998530465292,412.636794444444,"8828","NRP2","neuropilin 2"
"ILMN_1775357","ILMN_1775357",0.00906537987127299,5.95919235844662e-05,5.2391730465248,-3.60156478465626,55.5630344444445,"92017","SNX29","sorting nexin 29"
"ILMN_1658356","ILMN_1658356",0.00906537987127299,5.97276852009585e-05,-5.23809493887694,-3.60175150897938,-5122.32252,"25891","PAMR1","peptidase domain containing associated with muscle regeneration 1"
"ILMN_1760121","ILMN_1760121",0.00925589048972332,6.19811758467662e-05,5.22055744417296,-3.60479617496967,352.457061111111,"64121","RRAGC","Ras related GTP binding C"
"ILMN_1749078","ILMN_1749078",0.00925589048972332,6.22915807466664e-05,5.21819309570899,-3.60520769114627,809.293142222222,"7077","TIMP2","TIMP metallopeptidase inhibitor 2"
"ILMN_1757338","ILMN_1757338",0.00925589048972332,6.27041081160682e-05,5.21506949860579,-3.6057517358431,2102.41460222222,"57088","PLSCR4","phospholipid scramblase 4"
"ILMN_1738646","ILMN_1738646",0.00925589048972332,6.2954559974786e-05,-5.21318336991438,-3.60608045760743,-14.4365111111111,"54742","LY6K","lymphocyte antigen 6 complex, locus K"
"ILMN_1724533","ILMN_1724533",0.00925589048972332,6.32721921960757e-05,5.21080234083315,-3.60649565844429,2452.58855888889,"23643","LY96","lymphocyte antigen 96"
"ILMN_1656560","ILMN_1656560",0.00925589048972332,6.38370260169722e-05,-5.20659834096921,-3.60722936249388,-3073.50815666667,"25849","PARM1","prostate androgen-regulated mucin-like protein 1"
"ILMN_1805519","ILMN_1805519",0.00925589048972332,6.38478406542931e-05,-5.20651822108159,-3.6072433530748,-2850.73971,"100133941","CD24","CD24 molecule"
"ILMN_1730734","ILMN_1730734",0.00929712348184937,6.45433732766018e-05,-5.20139438132655,-3.60813867465297,-1663.81386666667,"374882","TMEM205","transmembrane protein 205"
